id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
54239534,(2021 WC8),0.2901048414,0.648694146,69297.7653395215,4831948.444693535,Earth,False,19.81,True
54096432,(2020 WM5),0.2401900301,0.5370812349,65319.4756009584,5658447.145823997,Earth,False,20.22,True
3283571,(2005 NE7),0.4212646106,0.9419763057,53773.5788910958,44427583.16680988,Earth,False,19.0,True
3645652,(2013 PB39),0.1460679643,0.3266178974,27084.6121220974,31058283.291262805,Earth,False,21.3,False
3372217,(2007 FT3),0.2658,0.5943468684,70406.8913647476,23607323.425540783,Earth,False,20.0,True
2140039,140039 (2001 SO73),0.6230960191,1.3932850552,46107.3770583977,34250135.96815974,Earth,False,18.15,True
3757001,(2016 PR8),0.4619074603,1.0328564805,46905.3073430183,24620751.44201976,Earth,False,18.8,True
2214869,214869 (2007 PA8),1.4143437531,3.1625687756,38838.626723291,6476623.971762738,Earth,False,16.37,True
2162015,162015 (1994 TF2),0.3841978911,0.8590926012,53931.0154585579,51034354.7722284,Earth,False,19.2,False
3703887,(2015 BK),0.1460679643,0.3266178974,13158.9680263039,70115244.95589806,Earth,False,21.3,False
3838869,(2019 DX1),0.0366906138,0.0820427065,32996.2266733145,12833631.192089194,Earth,False,24.3,False
2509352,509352 (2007 AG),0.2538370294,0.5675968529,82669.7341981465,69143457.31205636,Earth,False,20.1,True
2531899,531899 (2013 BE19),0.2927891485,0.6546964391,75107.4341581516,52334465.93846377,Earth,False,19.79,True
3612840,(2012 UW27),0.160160338,0.358129403,51504.0286017841,50735569.31934666,Earth,False,21.1,False
3114029,(2002 AR129),0.7665755735,1.7141150923,57256.4418913994,71006364.64110392,Earth,False,17.7,False
3709966,(2015 CE1),0.0319561887,0.0714562102,74456.5101916907,1306216.973379844,Earth,False,24.6,False
3781457,(2017 RR15),0.1925550782,0.4305662442,36403.6752398048,58382011.22008211,Earth,False,20.7,True
3145512,(2003 AY2),0.3669061375,0.8204270649,63288.4657181965,21644583.72320358,Earth,False,19.3,True
54016305,(2020 FU2),0.0050647146,0.0113250461,46614.7005161368,547407.344080827,Earth,False,28.6,False
2387505,387505 (1998 KN3),0.5477154309,1.2247289359,120337.8011170297,9209169.001160337,Earth,False,18.43,True
3740928,(2016 BZ14),0.5553349116,1.2417666126,70348.7088549256,39922765.00701953,Earth,False,18.4,True
3644047,(2013 LM31),0.2304384666,0.5152760759,102426.8260808754,62655552.658589885,Earth,False,20.31,True
2250577,250577 (2005 AC),0.5895966084,1.3183780956,127096.0229422688,44833567.9550492,Earth,False,18.27,False
3596263,(2012 BZ34),0.0880146521,0.1968067451,53077.5616754898,73039697.70832075,Earth,False,22.4,False
3674578,(2014 NB52),0.1108038821,0.2477650126,82622.0458634116,43105362.81168892,Earth,False,21.9,True
3728523,(2015 SY),0.058150704,0.130028927,65468.5654672962,73300403.5769061,Earth,False,23.3,False
2311066,311066 (2004 DC),0.6173834405,1.3805113411,44863.4606296471,3868795.215913556,Earth,False,18.17,True
3892653,(2019 VD2),0.1394938229,0.3119176705,109945.6841417368,13171858.661948765,Earth,False,21.4,True
3441025,(2008 XH),0.0766575574,0.1714115092,49269.0447960091,13621702.478915738,Earth,False,22.7,False
54106307,(2021 BW),0.2016299194,0.4508582062,122781.5449851089,63960145.32821685,Earth,False,20.6,True
2467317,467317 (2000 QW7),0.3377185972,0.7551617405,23107.1047027115,5331052.297087719,Earth,False,19.48,True
54161801,(2021 MG1),0.6259720997,1.3997161669,62138.3849620175,8466357.577516137,Earth,False,18.14,True
3459429,(2009 JR),0.1394938229,0.3119176705,44633.3330562307,7043069.425015718,Earth,False,21.4,True
3978226,(2020 AO2),0.0608912622,0.1361570015,67135.5052870385,11373373.78564332,Earth,False,23.2,False
2506859,506859 (2007 VW137),0.6061149227,1.3553141694,77158.7997556093,62168399.13284491,Earth,False,18.21,True
2413038,413038 (2001 MF1),1.1390819672,2.5470647106,53345.5331128232,52112391.52071722,Earth,False,16.84,False
2153958,153958 (2002 AM31),0.5630603897,1.2590413069,61529.3450588909,41161369.637315445,Earth,False,18.37,True
3054374,(2000 SG344),0.0305179233,0.0682401509,31023.9686779195,36526861.7479896,Earth,False,24.7,False
3701708,(2014 WE497),0.0840533402,0.1879489824,27884.120179806,46409662.4030675,Earth,False,22.5,False
54100906,(2020 YB1),0.0116025908,0.0259441818,66863.5407310295,34594526.09235439,Earth,False,26.8,False
3696400,(2014 WD6),0.096506147,0.2157943048,47087.3567041675,25480761.65176764,Earth,False,22.2,False
3752568,(2016 HG19),0.063760979,0.1425738833,77569.6828095202,74271119.44176799,Earth,False,23.1,False
2162162,162162 (1999 DB7),0.3051792326,0.6824015094,39340.7640099572,27955335.50652284,Earth,False,19.7,True
2510529,510529 (2012 EY11),0.1214940408,0.2716689341,22955.6230931086,40737728.21639429,Earth,False,21.7,True
3264085,(2004 XO63),0.0152951935,0.0342010925,27554.5182701891,2154732.950464574,Earth,False,26.2,False
3297635,(2005 VA2),0.1572370824,0.3515928047,59355.2850035886,38389021.267204605,Earth,False,21.14,False
3579457,(2011 SU71),0.0366906138,0.0820427065,27131.7498900854,34253650.680356674,Earth,False,24.3,False
3574821,(2011 PO1),0.1756123185,0.3926810818,40287.3472206497,16885236.00744848,Earth,False,20.9,True
3014109,(1998 SH2),0.1838886721,0.411187571,57632.5100626762,40977618.57359445,Earth,False,20.8,True
54017563,(2020 MA1),0.022108281,0.0494356193,25408.8986605134,37845193.6655148,Earth,False,25.4,False
2053789,53789 (2000 ED104),0.9089813582,2.0325441072,77669.6058173599,24798104.57883553,Earth,False,17.33,True
54099948,(2020 XV4),0.021505769,0.0480883614,87860.6317864462,55464975.440295294,Earth,False,25.46,False
3770288,(2017 DN109),0.1160259082,0.2594418179,75403.7644906004,47205106.29180168,Earth,False,21.8,True
3313976,(2006 BX39),0.1394938229,0.3119176705,71895.0478061106,3162958.222301113,Earth,False,21.4,True
54051342,(2020 QN4),0.0050647146,0.0113250461,81143.8031658884,73733740.73497769,Earth,False,28.6,False
3120904,(2002 HP11),0.2210828104,0.4943561926,77581.6636795639,12385637.15278477,Earth,False,20.4,True
54133135,(2021 FG3),0.1708263953,0.3819794322,72232.2198027608,21397215.133039776,Earth,False,20.96,True
3404531,(2008 EQ),0.040230458,0.0899580388,34769.220931798,5845913.352968151,Earth,False,24.1,False
3605764,(2012 LK11),0.2315021222,0.5176544822,53796.9098355235,32587456.96574709,Earth,False,20.3,True
3330049,(2006 HC2),0.1160259082,0.2594418179,33409.2080728758,14686646.97533428,Earth,False,21.8,True
2085640,85640 (1998 OX4),0.160160338,0.358129403,35606.425017073,14576968.339517413,Earth,False,21.1,True
2466508,466508 (2014 GY48),0.4972273129,1.1118340719,103693.2291164858,59565423.81061172,Earth,False,18.64,True
3395311,(2007 VN243),0.0880146521,0.1968067451,41183.2433298658,12644960.557533884,Earth,False,22.4,False
3843440,(2019 OP4),0.0096506147,0.0215794305,64224.1423201036,57694385.61293284,Earth,False,27.2,False
2053429,53429 (1999 TF5),0.4411182,0.9863702813,69971.5430439977,24633483.62697673,Earth,False,18.9,True
2242643,242643 (2005 NZ6),0.8882904164,1.9862777548,158623.718271367,64236053.91578329,Earth,False,17.38,True
3681973,(2014 PR62),0.2016299194,0.4508582062,23324.4579975936,19742536.190880906,Earth,False,20.6,False
2410627,410627 (2008 RG1),0.1925550782,0.4305662442,44080.9335164448,50907433.904789366,Earth,False,20.7,True
2480984,480984 (2003 YR70),0.2538370294,0.5675968529,18529.9112422602,15763627.996694723,Earth,False,20.1,False
54179899,(2021 PF5),0.035200998,0.0787118244,57599.3427989576,9564926.42422544,Earth,False,24.39,False
3741440,(2016 CL18),0.046190746,0.1032856481,34523.7462886508,11541813.372731738,Earth,False,23.8,False
3627009,(2013 CK129),0.1010543415,0.2259643771,33377.8988789142,10929939.698853515,Earth,False,22.1,False
54017060,(2020 KJ),0.0334622374,0.0748238376,56493.9130678067,3444829.571528745,Earth,False,24.5,False
3508146,(2010 DO),0.1214940408,0.2716689341,135335.1764569406,57223056.13100243,Earth,False,21.7,True
54206544,(2021 TO8),0.0070235225,0.0157050737,39777.7327369679,14681918.096904855,Earth,False,27.89,False
2483432,483432 (2001 DF47),0.2401900301,0.5370812349,56442.6445392371,15888175.47896642,Earth,False,20.22,True
3275203,(2005 FE3),0.3669061375,0.8204270649,37265.5900199239,25586661.98394064,Earth,False,19.3,True
3769874,(2017 DQ35),0.0766575574,0.1714115092,33439.7556724224,30706836.63554025,Earth,False,22.7,False
3723888,(2015 NU2),0.1740022951,0.38908096,81959.8930007724,11255413.920376012,Earth,False,20.92,True
54054630,(2020 SS4),0.0366906138,0.0820427065,67156.400822621,52872952.866275005,Earth,False,24.3,False
3309288,(2005 YU8),0.0483676488,0.1081533507,41580.9967763365,7411456.708094721,Earth,False,23.7,False
3180182,(2004 HC39),0.1332155667,0.2978790628,51192.7049852482,5142949.341569697,Earth,False,21.5,True
3884101,(2019 UC10),0.0880146521,0.1968067451,9513.4181390553,56319652.96469087,Earth,False,22.4,False
3892690,(2019 VF3),0.0183888672,0.0411187571,57681.7363614906,3363138.228824022,Earth,False,25.8,False
54017475,(2020 LT1),0.0667659413,0.1492931834,29605.234837202,18786323.510400217,Earth,False,23.0,False
3748406,(2016 FH12),0.0121494041,0.0271668934,31354.5202929558,3024730.014817918,Earth,False,26.7,False
3360538,(2006 WS29),0.02658,0.0594346868,45635.7996491004,6544249.419620072,Earth,False,25.0,False
3836296,(2018 WH1),0.0050647146,0.0113250461,30805.9586880051,43043708.68249093,Earth,False,28.6,False
54016445,(2020 GN),0.0088014652,0.0196806745,66886.6419923616,55846237.13102629,Earth,False,27.4,False
2004544,4544 Xanthus (1989 FB),0.8801465209,1.9680674509,56965.8268697051,47280568.618556194,Earth,False,17.4,False
54200295,(2021 SJ1),0.0608912622,0.1361570015,19758.0786981494,24149391.36732493,Earth,False,23.2,False
54170851,(2021 NM8),0.1058168859,0.2366137501,57404.4627237973,18048200.244645223,Earth,False,22.0,True
3092480,(2001 VJ5),0.1058168859,0.2366137501,53046.1644118891,11316296.857594362,Earth,False,22.0,True
3736813,(2015 XX378),0.0291443905,0.0651688382,55144.1868194286,2667690.418328617,Earth,False,24.8,False
3591759,(2011 YE40),0.0242412481,0.0542050786,46365.6080227043,12599891.311957492,Earth,False,25.2,False
3827100,(2018 QN1),0.1394938229,0.3119176705,32012.044498981,8281800.61510966,Earth,False,21.4,True
2162695,162695 (2000 UL11),0.2538370294,0.5675968529,42876.8584347812,22143478.7968104,Earth,False,20.1,True
3545981,(2010 RM82),0.0175612318,0.0392681082,47393.5439723566,844997.719418283,Earth,False,25.9,False
2089959,89959 (2002 NT7),1.3694777373,3.0622453143,76409.1502589282,73171219.47321142,Earth,False,16.44,True
2004015,4015 Wilson-Harrington (1979 VA),1.6617090174,3.7156943217,74739.5550832104,56724390.0767748,Earth,False,16.02,True
3673913,(2014 MZ5),0.0421264611,0.0941976306,42802.9519232563,18297771.184731595,Earth,False,24.0,False
3387132,(2007 SR11),0.1058168859,0.2366137501,34895.7390842265,8228732.580861387,Earth,False,22.0,True
3825011,(2018 KX1),0.0667659413,0.1492931834,64660.5502402885,13301487.071317352,Earth,False,23.0,False
3799246,(2018 CZ),0.0253837029,0.0567596853,32899.7548001839,10713541.353410084,Earth,False,25.1,False
2537395,537395 (2015 LG2),0.2140695897,0.4786741544,44505.6458281326,73803145.81405635,Earth,False,20.47,True
3781709,(2017 SR11),0.04411182,0.0986370281,23478.4590736691,29435508.593165863,Earth,False,23.9,False
54232323,(2021 YX),0.0256185754,0.0572848762,42901.7938876627,3840398.263994203,Earth,False,25.08,False
54239845,(2022 BM1),0.0129585073,0.0289761031,52172.8664155214,2948574.242096805,Earth,False,26.56,False
3842750,(2018 PP29),0.1272198785,0.2844722965,56304.3781870538,48906148.29167543,Earth,False,21.6,True
3546739,(2010 RK135),0.0192555078,0.0430566244,28596.2848524735,10523925.245356584,Earth,False,25.7,False
2053110,53110 (1999 AR7),1.2038017674,2.6917825833,74756.1231876172,63436719.36044509,Earth,False,16.72,False
3623673,(2013 AX52),0.2379879547,0.5321572445,62031.9161176747,19891503.281462047,Earth,False,20.24,True
3843718,(2019 QC7),0.1332155667,0.2978790628,72672.7676775034,57689730.15713801,Earth,False,21.5,False
3478349,(2009 WB52),0.0192555078,0.0430566244,27320.0844500179,12806127.997684369,Earth,False,25.7,False
3786447,(2017 TH6),0.1394938229,0.3119176705,29713.090643952,14931352.319497831,Earth,False,21.4,True
2285990,285990 (2001 SK9),0.6832111991,1.5277066841,93816.3596342461,65784292.10346379,Earth,False,17.95,False
3837926,(2019 BK),0.1654074158,0.3698622257,72712.3099516024,10719879.08213242,Earth,False,21.03,True
2433960,433960 (1999 JU6),0.3051792326,0.6824015094,40833.3690764896,65077027.96113133,Earth,False,19.7,False
2164400,164400 (2005 GN59),0.8882904164,1.9862777548,38080.6512635866,7717062.163312102,Earth,False,17.38,True
3440771,(2008 WZ94),0.2538370294,0.5675968529,96054.8300459269,16921150.35705384,Earth,False,20.1,True
3837605,(2019 AE3),0.0088014652,0.0196806745,43053.3480695929,29508174.262539662,Earth,False,27.4,False
3184157,(2004 MS1),0.0921626549,0.2060819612,40266.4380965374,2763127.217243189,Earth,False,22.3,False
2005587,5587 (1990 SB),4.5767266723,10.2338719537,39643.3630451909,44577888.55993605,Earth,False,13.82,False
3968759,(2020 AB),0.0167708462,0.0375007522,25191.798671572,4827801.187822886,Earth,False,26.0,False
3893728,(2019 WX4),0.1677084622,0.3750075218,66908.3913606884,40589743.146070965,Earth,False,21.0,True
3711779,(2015 DH155),0.1756123185,0.3926810818,105220.167128977,55952533.11964586,Earth,False,20.9,True
54207056,(2021 TG10),0.0074568426,0.016674007,45760.653540194,2758677.997071945,Earth,False,27.76,False
3755678,(2016 NL39),0.0080270317,0.0179489885,15429.5731404364,1386757.115595556,Earth,False,27.6,False
2523934,523934 (1998 FF14),0.2016299194,0.4508582062,68556.4655725105,55348193.11970192,Earth,False,20.6,True
3831863,(2018 TG6),0.0101054342,0.0225964377,14554.3973877082,13192179.153982133,Earth,False,27.1,False
2138404,138404 (2000 HA24),0.3569069267,0.7980681497,68298.1603031498,50989981.052029,Earth,False,19.36,True
2163899,163899 (2003 SD220),0.7844314124,1.7540419619,39874.0832635129,50834648.31776298,Earth,False,17.65,True
3752443,(2016 HN3),0.1272198785,0.2844722965,70137.6610752778,40134164.13572266,Earth,False,21.6,True
3840893,(2019 GC6),0.0133215567,0.0297879063,17944.6569649699,36612714.26016688,Earth,False,26.5,False
3484922,(2010 AB3),0.058150704,0.130028927,31612.251263173,16366880.494922716,Earth,False,23.3,False
2175706,175706 (1996 FG3),0.5451989071,1.2191018176,78159.8871459425,53262718.56760444,Earth,False,18.44,True
2006491,6491 (1991 OA),0.4836764882,1.0815335068,54072.4232985437,38538900.35128064,Earth,False,18.7,True
2279816,279816 (2000 JE5),0.385971268,0.8630579925,111921.860515761,21082939.224633787,Earth,False,19.19,True
2344076,344076 (1998 HJ3),0.4619074603,1.0328564805,66938.6521819876,27872937.41860088,Earth,False,18.8,True
2446862,446862 (2001 VB76),0.2315021222,0.5176544822,24767.1374009538,10987656.202676084,Earth,False,20.3,True
2068372,68372 (2001 PM9),0.4704949611,1.0520587161,60334.833029346,47747483.48230269,Earth,False,18.76,True
2488453,488453 (1994 XD),0.4023045798,0.8995803882,68796.6364622524,10961606.905090429,Earth,False,19.1,True
2363790,363790 (2005 JE46),0.7154099509,1.599705282,46656.475608101,5378126.273800406,Earth,False,17.85,True
54248633,(2022 DU3),0.0433066885,0.0968366995,50512.0164239351,8558603.827858284,Earth,False,23.94,False
2378160,378160 (2006 WX1),0.3080030213,0.6887156928,56073.8253878388,34539285.85215436,Earth,False,19.68,True
3698479,(2014 HF196),0.0105816886,0.023661375,18694.864587242,22758541.40360405,Earth,False,27.0,False
3582026,(2011 UA),0.5064714588,1.1325046106,64339.9931185204,50396055.78651828,Earth,False,18.6,False
2612856,612856 (2004 TP1),0.1873074177,0.4188321187,23684.1093582273,58846689.04215999,Earth,False,20.76,True
3672192,(2014 KO4),0.0092162655,0.0206081961,111127.1983833355,73313383.55577494,Earth,False,27.3,False
3451789,(2009 FE),0.1460679643,0.3266178974,80613.2701835089,65508654.15340396,Earth,False,21.3,True
3667127,(2014 GE35),0.2550086879,0.5702167609,42737.7337647264,46275567.00130072,Earth,False,20.09,True
54198200,(2021 SF),0.0429096504,0.0959488953,51059.8745363135,20858656.637607533,Earth,False,23.96,False
3785706,(2017 SY32),0.1460679643,0.3266178974,80536.9129064334,24837476.79344722,Earth,False,21.3,True
2185851,185851 (2000 DP107),0.573528464,1.2824486324,34907.5437750826,8657372.65005094,Earth,False,18.33,True
3559781,(2011 EJ47),0.1058168859,0.2366137501,32263.5162215351,70633187.98221686,Earth,False,22.0,False
3831892,(2018 UE1),0.0121494041,0.0271668934,15648.2450638258,13291417.324532123,Earth,False,26.7,False
3843341,(2019 OO),0.1529519353,0.3420109247,99509.1121073902,46955375.16231611,Earth,False,21.2,True
3840713,(2019 FP1),0.0139493823,0.0311917671,49054.4729246002,2587767.636602821,Earth,False,26.4,False
3721140,(2015 LF21),0.0192555078,0.0430566244,75702.7489323074,65438448.35172615,Earth,False,25.7,False
3843155,(2019 NY2),0.1529519353,0.3420109247,49134.0889167415,38666770.34240588,Earth,False,21.2,True
2497626,497626 (2006 QT89),0.2538370294,0.5675968529,54291.1180887295,59526346.1093267,Earth,False,20.1,False
3797492,(2018 AY3),0.0105816886,0.023661375,26373.9889424153,4847705.887536375,Earth,False,27.0,False
2162116,162116 (1998 SA15),0.3841978911,0.8590926012,53649.5641590481,22986421.46036892,Earth,False,19.2,True
3789631,(2017 WV13),0.1529519353,0.3420109247,119307.4571821835,50460920.22616732,Earth,False,21.2,True
3710913,(2015 DB1),0.1160259082,0.2594418179,89780.2233668039,62610280.4236637,Earth,False,21.8,True
3564145,(2011 HD24),0.0211132445,0.0472106499,95405.2696681657,2113640.046192357,Earth,False,25.5,False
3279432,(2005 LW3),0.1272198785,0.2844722965,34935.2097098781,20329203.58109049,Earth,False,21.6,True
2139211,139211 (2001 GN2),0.6927156136,1.5489592011,56612.6294854388,9042726.111802597,Earth,False,17.92,True
3662634,(2014 DF23),0.0319561887,0.0714562102,76520.0512122836,73556435.21516395,Earth,False,24.6,False
54076360,(2020 UC5),0.0667659413,0.1492931834,59512.7120527829,59871458.29756047,Earth,False,23.0,False
3837583,(2019 AH2),0.0384197891,0.0859092601,60013.6702490394,71382393.15898572,Earth,False,24.2,False
2066391,66391 Moshup (1999 KW4),1.2780709882,2.8578536096,73688.1858500256,4836856.571290791,Earth,False,16.59,True
3550077,(2010 UP7),0.0183888672,0.0411187571,26740.1195808562,10438326.06221236,Earth,False,25.8,False
3251713,(2004 RF84),0.5553349116,1.2417666126,61922.648994444,9010743.373738278,Earth,False,18.4,True
3251448,(2004 RQ10),0.1756123185,0.3926810818,26213.6365504703,8011037.236844842,Earth,False,20.9,True
54017216,(2020 KF4),0.0350392641,0.0783501764,34292.1392502728,20217279.1670894,Earth,False,24.4,False
3674499,(2014 MO60),0.1332155667,0.2978790628,19801.3509424318,37617067.08641996,Earth,False,21.5,False
2136795,136795 Tatsunokingo (1997 BQ),0.6173834405,1.3805113411,42034.0434737281,6156642.879308133,Earth,False,18.17,True
54017003,(2020 JQ1),0.0160160338,0.0358129403,40527.6360878938,19044258.13828297,Earth,False,26.1,False
2175729,175729 (1998 BB10),0.219055911,0.4898239078,68548.2418798794,29997544.43976357,Earth,False,20.42,True
3549033,(2010 TP55),0.2111324448,0.4721064988,52381.5360231067,37243065.54487773,Earth,False,20.5,True
3605943,(2012 MC7),0.2424124811,0.5420507863,72338.0523117631,41132276.75610486,Earth,False,20.2,False
3448109,(2009 DB12),0.1394938229,0.3119176705,102921.4840794473,65665802.871173695,Earth,False,21.4,False
2382745,382745 (2003 CC),0.2315021222,0.5176544822,39196.8566813041,28232131.448814984,Earth,False,20.3,True
3843774,(2019 RX),0.0366906138,0.0820427065,40407.3391923425,46345332.46164818,Earth,False,24.3,False
3605763,(2012 LJ11),0.0766575574,0.1714115092,56198.181497063,18759792.941506986,Earth,False,22.7,False
2418846,418846 (2008 WJ60),0.1460679643,0.3266178974,35653.0137592458,70284240.5533899,Earth,False,21.3,False
2277127,277127 (2005 GW119),0.4926687055,1.1016407159,3170.9961113542,42251171.4205317,Earth,False,18.66,False
3765006,(2016 XB),0.0121494041,0.0271668934,27663.6260129228,5169238.235103945,Earth,False,26.7,False
2215588,215588 (2003 HF2),0.3536347843,0.7907514169,132633.864893651,72477445.70776068,Earth,False,19.38,True
3673546,(2014 LX14),0.1144339731,0.2558821427,31620.2135220657,68509083.90909313,Earth,False,21.83,False
2186844,186844 (2004 GA1),0.9131770255,2.0419259045,48894.7522549813,32231272.814757813,Earth,False,17.32,True
3758274,(2016 QC45),0.1160259082,0.2594418179,65172.6776280535,11447745.499046177,Earth,False,21.8,True
54235471,(2022 AC1),0.1797028549,0.4018277992,55385.1843212473,20259261.729894508,Earth,False,20.85,True
3781973,(2017 SK19),0.0231502122,0.0517654482,48245.5929159061,4442862.336567935,Earth,False,25.3,False
2524522,524522 (2002 VE68),0.2111324448,0.4721064988,30666.6273722953,5014595.790289462,Earth,False,20.5,True
3558379,(2011 EY11),0.0053034072,0.0118587791,75974.9711685728,51564609.67332864,Earth,False,28.5,False
54135420,(2021 GH3),0.0756057762,0.1690596552,38308.569302376,49419288.3437398,Earth,False,22.73,False
3653699,(2013 VY13),0.1529519353,0.3420109247,65857.3608925249,29177662.33274492,Earth,False,21.2,True
3471716,(2009 UE2),0.2180494405,0.4875733714,35982.810391499,17742054.54663991,Earth,False,20.43,False
3449591,(2009 EP2),0.1272198785,0.2844722965,72180.2827727327,21751838.55937092,Earth,False,21.6,True
54101711,(2020 YW2),0.2783267681,0.6223575734,78415.0894532156,71595759.05088574,Earth,False,19.9,False
3989671,(2020 CL1),0.2658,0.5943468684,103884.5432436275,66285030.761381336,Earth,False,20.0,True
3692291,(2014 TN),0.0334622374,0.0748238376,79364.3402353756,6521773.611234467,Earth,False,24.5,False
2363305,363305 (2002 NV16),0.1414343753,0.3162568776,16583.1280989207,5694556.526172478,Earth,False,21.37,True
2004953,4953 (1990 MU),2.6336313095,5.8889786358,122047.5323622643,58382021.04866217,Earth,False,15.02,True
3645993,(2013 QR1),0.1272198785,0.2844722965,123858.1936648778,23899820.18788197,Earth,False,21.6,True
3631821,(2013 EW27),0.6991252322,1.5632915441,79679.3735701249,49806242.90661471,Earth,False,17.9,True
3759771,(2016 SM3),0.5815070396,1.30028927,112590.6454627366,72984324.13153918,Earth,False,18.3,False
3263539,(2004 XN29),0.1058168859,0.2366137501,75422.3305228877,13328909.393113656,Earth,False,22.0,True
3755203,(2016 NT22),0.3346223745,0.7482383761,117198.3716878554,44350163.99519726,Earth,False,19.5,True
3794988,(2017 YZ1),0.2180494405,0.4875733714,87535.0578901709,68624040.89631592,Earth,False,20.43,True
3829430,(2018 RT5),0.0160160338,0.0358129403,85886.6539360428,72957508.69838189,Earth,False,26.1,False
3551067,(2010 VD72),0.1394938229,0.3119176705,55673.6553952211,58495074.86674262,Earth,False,21.4,True
3321628,(2006 CM10),0.1214940408,0.2716689341,73735.0864504978,13198980.995136356,Earth,False,21.7,True
3752569,(2016 HF19),0.0133215567,0.0297879063,36299.9105896903,32869121.66047711,Earth,False,26.5,False
3529053,(2010 LK34),0.1108038821,0.2477650126,61928.8555532677,54914342.67637856,Earth,False,21.9,True
54229943,(2021 XN5),0.0658498783,0.1472448042,24217.245478914,26340515.450766344,Earth,False,23.03,False
3042555,(2000 LG6),0.0042126461,0.0094197631,15577.7882358875,12602418.1247003,Earth,False,29.0,False
3092384,(2001 TB45),0.5064714588,1.1325046106,47533.0071427074,60275072.572911546,Earth,False,18.6,False
3695746,(2014 UU192),0.3536347843,0.7907514169,36527.0683915757,48967630.9667546,Earth,False,19.38,False
3771564,(2017 FJ),0.0060891262,0.0136157002,84509.1525303144,74284387.38157679,Earth,False,28.2,False
2086039,86039 (1999 NC43),1.7082639526,3.8197943216,88447.7164502304,46248776.70058558,Earth,False,15.96,True
54054627,(2020 SP4),0.1108038821,0.2477650126,53021.903097343,15160054.52127686,Earth,False,21.9,True
3842753,(2019 LC1),0.022108281,0.0494356193,35578.7882671796,7351600.266580949,Earth,False,25.4,False
3596144,(2012 BT23),0.4212646106,0.9419763057,47194.6256243003,18533760.313718107,Earth,False,19.0,True
54051166,(2020 PJ6),0.0201629919,0.0450858206,10979.2856763524,16070572.57724541,Earth,False,25.6,False
2140158,140158 (2001 SX169),0.5426939457,1.2135005535,87083.3293542198,55109910.17665511,Earth,False,18.45,True
54051180,(2020 QG1),0.0121494041,0.0271668934,24474.9574792625,4697384.891352369,Earth,False,26.7,False
2453563,453563 (2010 BB),0.235806068,0.5272783976,53928.1738870412,63910361.80496314,Earth,False,20.26,True
3713934,(2015 FR33),0.0506471459,0.1132504611,42404.1139266235,51857559.67233656,Earth,False,23.6,False
3756949,(2016 PF8),0.1460679643,0.3266178974,41642.0561629991,70708196.11487828,Earth,False,21.3,True
3724058,(2015 NK13),0.1677084622,0.3750075218,40155.1904103642,14970283.220393024,Earth,False,21.0,True
54049861,(2020 OF6),0.02658,0.0594346868,28576.4453570757,7928181.31960153,Earth,False,25.0,False
3330156,(2006 HW5),0.0366906138,0.0820427065,29976.9937371042,6904310.175013597,Earth,False,24.3,False
2524594,524594 (2003 NW1),0.4859090375,1.0865256386,83661.0159262298,52910201.74855906,Earth,False,18.69,True
3652983,(2013 UD1),0.0305179233,0.0682401509,25097.930310686,65813519.667636745,Earth,False,24.7,False
3462015,(2009 KK8),0.4576726672,1.0233871954,81026.6603477854,62070602.38265173,Earth,False,18.82,True
2333521,333521 (2005 PO),0.2658,0.5943468684,34557.7202872951,35228982.25285932,Earth,False,20.0,True
3160850,(2003 TK2),0.3051792326,0.6824015094,44985.0120485814,19324106.22119821,Earth,False,19.7,True
3604216,(2012 JS11),0.2315021222,0.5176544822,45358.597431166,10646046.684010703,Earth,False,20.3,True
3603124,(2012 HG31),0.4411182,0.9863702813,37194.2640706522,10707907.452746522,Earth,False,18.9,True
3799304,(2018 CZ2),0.1394938229,0.3119176705,115384.1879767684,68783687.44972105,Earth,False,21.4,True
2538212,538212 (2016 CA136),0.3552670883,0.7944013596,131436.9005275991,53943377.7609827,Earth,False,19.37,True
3467085,(2009 RV1),0.1108038821,0.2477650126,47666.009635636,20173993.442278937,Earth,False,21.9,True
3567995,(2011 LJ19),0.1460679643,0.3266178974,36190.424976124,6372369.90430994,Earth,False,21.3,True
3460260,(2009 KK),0.2034955781,0.4550299458,42829.4677049104,30134550.02873462,Earth,False,20.58,True
3727340,(2015 RM82),0.0732073989,0.1636967205,47266.9895847085,64281516.618717566,Earth,False,22.8,False
3740498,(2016 AJ193),0.5553349116,1.2417666126,90741.162077793,15419617.507014776,Earth,False,18.4,True
3651158,(2013 TE135),0.2783267681,0.6223575734,98301.7040526979,20245507.133254804,Earth,False,19.9,True
54000003,(2020 DZ2),0.0421264611,0.0941976306,49678.8567282328,29171475.548273407,Earth,False,24.0,False
3553994,(2010 YB),0.1925550782,0.4305662442,80872.0869458999,64008797.18846336,Earth,False,20.7,True
2138127,138127 (2000 EE14),1.0012786977,2.2389272325,73247.2581149255,28387829.201883808,Earth,False,17.12,True
3841975,(2019 KS),0.0319561887,0.0714562102,63417.7809479581,4698216.371273616,Earth,False,24.6,False
3842771,(2019 LT1),0.0139493823,0.0311917671,30657.0443984602,3666440.93898828,Earth,False,26.4,False
